transaction_id,order_id,transaction_date,amount,currency,transaction_type,status,gateway
TXN00001465,ORD00003788,2025-05-02 15:00:24,1849.28,USD,Chargeback,Failed,Square
TXN00001466,ORD00004278,2025-07-31 15:00:24,3464.71,CAD,Refund,Pending,Square
TXN00001467,ORD00004089,2025-07-31 15:00:24,2800.93,EUR,Chargeback,Pending,Square
TXN00001468,ORD00000492,2025-09-17 15:00:24,1355.57,CAD,Purchase,Failed,Stripe
TXN00001469,ORD00001775,2025-05-09 15:00:24,3080.61,GBP,Purchase,Pending,PayPal
TXN00001470,ORD00001601,2026-01-11 15:00:24,771.04,GBP,Chargeback,Failed,Authorize.Net
TXN00001471,ORD00000519,2025-03-08 15:00:24,326.8,USD,Refund,Success,Authorize.Net
TXN00001472,ORD00002244,2025-06-02 15:00:24,3013.81,CAD,Refund,Success,Square
TXN00001473,ORD00004085,2025-05-21 15:00:24,3414.35,EUR,Purchase,Success,PayPal
TXN00001474,ORD00000217,2025-06-30 15:00:24,114.84,EUR,Chargeback,Success,Square
TXN00001475,ORD00004441,2025-04-28 15:00:24,4053.98,USD,Purchase,Success,Stripe
TXN00001476,ORD00000413,2025-12-30 15:00:24,4478.61,GBP,Purchase,Pending,Stripe
TXN00001477,ORD00001649,2025-10-03 15:00:24,3233.56,CAD,Purchase,Pending,PayPal
TXN00001478,ORD00001319,2025-03-10 15:00:24,1896.87,CAD,Refund,Pending,Authorize.Net
TXN00001479,ORD00002548,2025-07-17 15:00:24,3721.94,GBP,Purchase,Failed,PayPal
TXN00001480,ORD00000831,2025-07-06 15:00:24,664.38,USD,Chargeback,Pending,Stripe
TXN00001481,ORD00003369,2025-12-18 15:00:24,2156.12,GBP,Chargeback,Success,Square
TXN00001482,ORD00002194,2025-08-10 15:00:24,4607.15,CAD,Purchase,Failed,Square
TXN00001483,ORD00003392,2025-11-23 15:00:24,1391.85,EUR,Chargeback,Success,Authorize.Net
TXN00001484,ORD00001884,2025-04-21 15:00:24,1415.31,GBP,Refund,Success,PayPal
TXN00001485,ORD00002860,2025-05-07 15:00:24,1554.56,CAD,Chargeback,Success,PayPal
TXN00001486,ORD00002821,2025-09-05 15:00:24,4838.4,GBP,Chargeback,Failed,Square
TXN00001487,ORD00003895,2025-10-10 15:00:24,4334.94,CAD,Purchase,Success,Square
TXN00001488,ORD00003512,2025-11-04 15:00:24,965.57,GBP,Refund,Failed,Stripe
TXN00001489,ORD00004111,2025-07-08 15:00:24,4680.38,CAD,Purchase,Failed,PayPal
TXN00001490,ORD00003437,2025-04-08 15:00:24,4026.24,USD,Purchase,Success,Authorize.Net
TXN00001491,ORD00000833,2025-04-07 15:00:24,4144.62,GBP,Refund,Pending,PayPal
TXN00001492,ORD00003660,2025-12-24 15:00:24,1327.67,CAD,Refund,Pending,Authorize.Net
TXN00001493,ORD00004638,2026-02-03 15:00:24,1586.5,EUR,Purchase,Pending,Stripe
TXN00001494,ORD00002980,2025-04-28 15:00:24,4627.23,USD,Purchase,Pending,PayPal
TXN00001495,ORD00004524,2025-09-08 15:00:24,3627.19,EUR,Purchase,Pending,Square
TXN00001496,ORD00003294,2025-10-07 15:00:24,1616.15,USD,Chargeback,Success,PayPal
TXN00001497,ORD00002116,2025-03-31 15:00:24,1228.26,CAD,Purchase,Success,Authorize.Net
TXN00001498,ORD00002143,2025-07-08 15:00:24,4255.1,USD,Purchase,Pending,Square
TXN00001499,ORD00004832,2025-12-14 15:00:24,2937.36,EUR,Purchase,Pending,Square
TXN00001500,ORD00002228,2025-07-20 15:00:24,1664.7,GBP,Chargeback,Success,Square
TXN00001501,ORD00003524,2025-12-26 15:00:24,3036.71,EUR,Purchase,Failed,Square
TXN00001502,ORD00004242,2025-09-25 15:00:24,1394.44,EUR,Purchase,Pending,Authorize.Net
TXN00001503,ORD00004974,2025-06-21 15:00:24,1292.86,USD,Purchase,Failed,PayPal
TXN00001504,ORD00002300,2025-11-27 15:00:24,4339.62,USD,Chargeback,Failed,Stripe
TXN00001505,ORD00002154,2025-10-04 15:00:24,3321.27,GBP,Purchase,Success,Stripe
TXN00001506,ORD00000037,2025-03-14 15:00:24,1791.2,EUR,Refund,Failed,Square
TXN00001507,ORD00003003,2025-11-25 15:00:24,991.21,CAD,Chargeback,Failed,Square
TXN00001508,ORD00004149,2026-01-15 15:00:24,4831.7,CAD,Chargeback,Pending,Square
TXN00001509,ORD00002049,2025-07-10 15:00:24,4760.97,USD,Refund,Success,Authorize.Net
TXN00001510,ORD00003412,2025-10-26 15:00:24,1763.5,CAD,Chargeback,Pending,Stripe
TXN00001511,ORD00001142,2025-08-05 15:00:24,2528.36,GBP,Purchase,Pending,PayPal
TXN00001512,ORD00004367,2025-07-20 15:00:24,4532.79,CAD,Purchase,Failed,Stripe
TXN00001513,ORD00002142,2025-03-14 15:00:24,1093.94,EUR,Chargeback,Failed,Stripe
TXN00001514,ORD00001609,2025-11-28 15:00:24,4343.22,EUR,Purchase,Success,Square
TXN00001515,ORD00002019,2025-11-03 15:00:24,2483.47,GBP,Refund,Success,Stripe
TXN00001516,ORD00000789,2025-05-18 15:00:24,3146.09,GBP,Refund,Success,PayPal
TXN00001517,ORD00004552,2025-03-08 15:00:24,4701.44,CAD,Refund,Failed,Stripe
TXN00001518,ORD00000507,2025-08-17 15:00:24,497.62,CAD,Purchase,Pending,Authorize.Net
TXN00001519,ORD00002215,2025-06-17 15:00:24,4649.97,GBP,Refund,Success,Stripe
TXN00001520,ORD00000981,2025-11-17 15:00:24,1051.93,USD,Refund,Pending,Stripe
TXN00001521,ORD00000787,2025-07-02 15:00:24,2533.83,USD,Chargeback,Failed,Authorize.Net
TXN00001522,ORD00001357,2026-02-11 15:00:24,2061.17,EUR,Refund,Failed,Stripe
TXN00001523,ORD00001437,2025-11-25 15:00:24,2505.62,GBP,Chargeback,Success,Square
TXN00001524,ORD00000475,2025-10-30 15:00:24,4329.22,GBP,Chargeback,Pending,Square
TXN00001525,ORD00004655,2025-07-24 15:00:24,4610.07,CAD,Chargeback,Pending,Authorize.Net
TXN00001526,ORD00001775,2025-10-09 15:00:24,2212.69,EUR,Purchase,Success,Authorize.Net
TXN00001527,ORD00003461,2025-05-24 15:00:24,105.04,CAD,Purchase,Failed,Square
TXN00001528,ORD00000522,2026-01-16 15:00:24,1162.8,USD,Refund,Success,PayPal
TXN00001529,ORD00003276,2025-11-06 15:00:24,2992.26,GBP,Chargeback,Failed,PayPal
TXN00001530,ORD00000371,2025-09-26 15:00:24,1580.62,USD,Chargeback,Success,Authorize.Net
TXN00001531,ORD00002444,2025-10-10 15:00:24,2549.5,CAD,Purchase,Success,PayPal
TXN00001532,ORD00001202,2025-11-23 15:00:24,2404.38,EUR,Purchase,Pending,Stripe
TXN00001533,ORD00002431,2025-09-04 15:00:24,2103.23,GBP,Chargeback,Failed,Authorize.Net
TXN00001534,ORD00004765,2025-12-03 15:00:24,4250.61,EUR,Refund,Failed,Stripe
TXN00001535,ORD00001410,2025-10-08 15:00:24,574.98,USD,Chargeback,Failed,Square
TXN00001536,ORD00004417,2025-03-18 15:00:24,2062.18,CAD,Refund,Success,Square
TXN00001537,ORD00003533,2025-07-21 15:00:24,2960.44,EUR,Chargeback,Success,Square
TXN00001538,ORD00000291,2025-12-31 15:00:24,134.82,EUR,Chargeback,Pending,Authorize.Net
TXN00001539,ORD00001689,2025-08-07 15:00:24,3784.56,USD,Refund,Success,Square
TXN00001540,ORD00003551,2025-05-24 15:00:24,4930.15,GBP,Refund,Failed,Stripe
TXN00001541,ORD00001392,2025-11-22 15:00:24,1300.38,USD,Purchase,Failed,Square
TXN00001542,ORD00000740,2025-05-31 15:00:24,3236.03,USD,Purchase,Pending,PayPal
TXN00001543,ORD00003872,2025-06-22 15:00:24,2564.35,GBP,Refund,Failed,PayPal
TXN00001544,ORD00002712,2025-08-31 15:00:24,4371.88,USD,Chargeback,Pending,Authorize.Net
TXN00001545,ORD00004480,2026-01-22 15:00:24,4212.84,CAD,Chargeback,Success,Square
TXN00001546,ORD00002139,2026-01-24 15:00:24,1095.81,CAD,Refund,Success,Square
TXN00001547,ORD00002383,2025-04-21 15:00:24,1943.64,USD,Chargeback,Success,Authorize.Net
TXN00001548,ORD00003149,2025-03-10 15:00:24,1251.29,EUR,Chargeback,Failed,Stripe
TXN00001549,ORD00003520,2025-08-31 15:00:24,3548.68,GBP,Refund,Failed,Authorize.Net
TXN00001550,ORD00003623,2025-11-04 15:00:24,1694.54,GBP,Purchase,Success,Stripe
TXN00001551,ORD00003607,2025-03-01 15:00:24,4122.46,USD,Chargeback,Failed,PayPal
TXN00001552,ORD00002237,2025-10-05 15:00:24,4217.03,USD,Refund,Pending,Stripe
TXN00001553,ORD00004789,2025-06-13 15:00:24,3725.39,GBP,Chargeback,Success,Authorize.Net
TXN00001554,ORD00002056,2025-07-28 15:00:24,302.18,EUR,Chargeback,Pending,PayPal
TXN00001555,ORD00003700,2025-06-08 15:00:24,1472.41,EUR,Refund,Failed,Square
TXN00001556,ORD00000140,2025-12-28 15:00:24,39.65,USD,Chargeback,Success,Stripe
TXN00001557,ORD00000018,2025-12-28 15:00:24,4900.05,USD,Refund,Failed,Stripe
TXN00001558,ORD00002790,2025-07-19 15:00:24,2046.75,EUR,Chargeback,Success,PayPal
TXN00001559,ORD00004367,2025-04-02 15:00:24,3180.41,EUR,Purchase,Failed,Square
TXN00001560,ORD00001496,2026-02-12 15:00:24,1068.78,USD,Refund,Success,Square
TXN00001561,ORD00002970,2026-01-02 15:00:24,577.28,GBP,Chargeback,Success,Square
TXN00001562,ORD00002729,2025-08-20 15:00:24,4931.42,GBP,Purchase,Failed,Authorize.Net
TXN00001563,ORD00001683,2025-02-14 15:00:24,426.91,USD,Purchase,Pending,Stripe
TXN00001564,ORD00001456,2025-03-12 15:00:24,1668.16,GBP,Refund,Pending,Stripe
TXN00001565,ORD00000594,2025-12-23 15:00:24,4081.32,USD,Refund,Failed,Stripe
TXN00001566,ORD00003372,2026-02-08 15:00:24,1070.15,CAD,Chargeback,Success,Authorize.Net
TXN00001567,ORD00001872,2025-02-23 15:00:24,295.22,USD,Chargeback,Pending,Square
TXN00001568,ORD00001059,2025-10-24 15:00:24,502.13,CAD,Purchase,Failed,Stripe
TXN00001569,ORD00003597,2025-10-05 15:00:24,1225.9,EUR,Chargeback,Success,Square
TXN00001570,ORD00003012,2025-04-03 15:00:24,4291.61,CAD,Purchase,Failed,PayPal
TXN00001571,ORD00001839,2025-05-25 15:00:24,2527.24,CAD,Chargeback,Pending,Stripe
TXN00001572,ORD00000917,2025-05-03 15:00:24,2093.81,USD,Chargeback,Success,PayPal
TXN00001573,ORD00003799,2025-07-10 15:00:24,379.3,USD,Refund,Failed,Square
TXN00001574,ORD00002369,2025-05-02 15:00:24,3460.83,EUR,Refund,Success,PayPal
TXN00001575,ORD00004775,2025-07-24 15:00:24,3566.2,USD,Refund,Pending,Stripe
TXN00001576,ORD00002504,2025-04-17 15:00:24,1237.39,CAD,Chargeback,Success,PayPal
TXN00001577,ORD00001448,2025-06-15 15:00:24,2546.05,EUR,Refund,Pending,Stripe
TXN00001578,ORD00000848,2025-11-07 15:00:24,4555.78,EUR,Chargeback,Failed,Authorize.Net
TXN00001579,ORD00004323,2025-07-29 15:00:24,4923.41,CAD,Chargeback,Failed,PayPal
TXN00001580,ORD00001607,2025-11-10 15:00:24,3044.56,GBP,Chargeback,Pending,Authorize.Net
TXN00001581,ORD00000319,2026-02-11 15:00:24,4451.66,GBP,Refund,Success,Square
TXN00001582,ORD00002221,2025-09-16 15:00:24,3122.04,USD,Refund,Pending,PayPal
TXN00001583,ORD00001733,2025-06-27 15:00:24,1634.48,USD,Purchase,Failed,Authorize.Net
TXN00001584,ORD00000598,2025-12-27 15:00:24,540.42,USD,Chargeback,Success,Square
TXN00001585,ORD00002626,2025-07-04 15:00:24,3996.41,GBP,Chargeback,Failed,Stripe
TXN00001586,ORD00004454,2026-01-10 15:00:24,3460.01,USD,Purchase,Success,Stripe
TXN00001587,ORD00002431,2025-04-27 15:00:24,1430.2,GBP,Refund,Failed,PayPal
TXN00001588,ORD00003518,2025-08-24 15:00:24,2105.43,USD,Purchase,Failed,Stripe
TXN00001589,ORD00000653,2025-06-17 15:00:24,3483.23,CAD,Purchase,Failed,Square
TXN00001590,ORD00003280,2025-12-22 15:00:24,583.88,EUR,Refund,Success,PayPal
TXN00001591,ORD00002513,2025-06-03 15:00:24,912.49,GBP,Purchase,Success,Stripe
TXN00001592,ORD00001264,2025-07-20 15:00:24,3562.11,EUR,Purchase,Pending,Authorize.Net
TXN00001593,ORD00001247,2026-02-08 15:00:24,3851.66,CAD,Refund,Pending,Stripe
TXN00001594,ORD00001717,2025-03-05 15:00:24,1569.58,CAD,Chargeback,Pending,PayPal
TXN00001595,ORD00003284,2025-10-06 15:00:24,2504.19,GBP,Chargeback,Failed,PayPal
TXN00001596,ORD00001430,2025-02-27 15:00:24,3565.35,USD,Refund,Pending,Square
TXN00001597,ORD00000719,2025-12-26 15:00:24,840.92,GBP,Chargeback,Failed,PayPal
TXN00001598,ORD00003772,2025-09-05 15:00:24,4509.84,EUR,Purchase,Pending,Stripe
TXN00001599,ORD00001486,2025-04-10 15:00:24,236.5,USD,Purchase,Success,Square
TXN00001600,ORD00000258,2025-12-02 15:00:24,87.77,EUR,Chargeback,Pending,Stripe
TXN00001601,ORD00004212,2025-05-19 15:00:24,4999.86,GBP,Chargeback,Failed,Square
TXN00001602,ORD00002729,2025-08-07 15:00:24,3108.01,GBP,Chargeback,Success,PayPal
TXN00001603,ORD00002748,2025-10-04 15:00:24,2543.11,EUR,Chargeback,Success,Square
TXN00001604,ORD00000436,2025-12-29 15:00:24,1542.01,EUR,Chargeback,Failed,Authorize.Net
TXN00001605,ORD00003986,2025-12-01 15:00:24,4974.42,GBP,Purchase,Failed,Authorize.Net
TXN00001606,ORD00002425,2026-01-30 15:00:24,801.32,EUR,Purchase,Success,Authorize.Net
TXN00001607,ORD00001283,2025-06-26 15:00:24,2981.69,USD,Refund,Pending,PayPal
TXN00001608,ORD00002057,2026-01-21 15:00:24,371.7,GBP,Refund,Success,Square
TXN00001609,ORD00000841,2025-08-11 15:00:24,4781.43,GBP,Purchase,Pending,PayPal
TXN00001610,ORD00003497,2025-05-22 15:00:24,3695.99,CAD,Purchase,Success,Square
TXN00001611,ORD00000001,2025-12-19 15:00:24,2919.75,GBP,Refund,Failed,Stripe
TXN00001612,ORD00004479,2025-02-15 15:00:24,3503.64,USD,Purchase,Success,PayPal
TXN00001613,ORD00000125,2025-04-22 15:00:24,821.05,USD,Purchase,Failed,Stripe
TXN00001614,ORD00004253,2025-03-29 15:00:24,1412.74,CAD,Refund,Success,Authorize.Net
TXN00001615,ORD00000525,2026-01-14 15:00:24,4686.05,USD,Refund,Failed,PayPal
TXN00001616,ORD00004598,2025-09-21 15:00:24,1144.71,GBP,Refund,Failed,Authorize.Net
TXN00001617,ORD00004498,2025-04-16 15:00:24,1206.59,GBP,Refund,Failed,Stripe
TXN00001618,ORD00000513,2025-10-15 15:00:24,2276.37,GBP,Purchase,Pending,Square
TXN00001619,ORD00001979,2025-09-25 15:00:24,2658.17,GBP,Refund,Pending,Stripe
TXN00001620,ORD00001740,2025-06-21 15:00:24,1143.56,USD,Chargeback,Success,Authorize.Net
TXN00001621,ORD00000097,2025-09-29 15:00:24,3991.35,GBP,Chargeback,Pending,PayPal
TXN00001622,ORD00004664,2026-02-10 15:00:24,4226.15,USD,Refund,Pending,Square
TXN00001623,ORD00003402,2025-08-20 15:00:24,3493.53,USD,Chargeback,Success,Stripe
TXN00001624,ORD00002313,2026-01-12 15:00:24,4846.91,USD,Refund,Success,Authorize.Net
TXN00001625,ORD00001453,2025-10-26 15:00:24,3222.84,GBP,Purchase,Success,Square
TXN00001626,ORD00000353,2026-01-11 15:00:24,1364.66,GBP,Refund,Pending,PayPal
TXN00001627,ORD00004749,2025-04-24 15:00:24,3138.82,CAD,Chargeback,Pending,Square
TXN00001628,ORD00003429,2025-07-09 15:00:24,4053.22,EUR,Purchase,Pending,PayPal
TXN00001629,ORD00003931,2025-06-20 15:00:24,3061.66,EUR,Refund,Failed,Square
TXN00001630,ORD00003083,2025-04-24 15:00:24,3121.76,EUR,Purchase,Failed,Stripe
TXN00001631,ORD00004460,2025-12-18 15:00:24,4779.83,GBP,Refund,Failed,Stripe
TXN00001632,ORD00004778,2026-01-01 15:00:24,599.37,GBP,Purchase,Success,Square
TXN00001633,ORD00004498,2025-06-23 15:00:24,1711.46,EUR,Chargeback,Pending,Stripe
TXN00001634,ORD00000530,2025-09-27 15:00:24,4476.89,GBP,Purchase,Success,Square
TXN00001635,ORD00003718,2025-03-30 15:00:24,4194.14,GBP,Refund,Failed,Authorize.Net
TXN00001636,ORD00003298,2025-10-26 15:00:24,430.32,EUR,Purchase,Failed,Square
TXN00001637,ORD00003117,2025-04-13 15:00:24,3137.52,EUR,Chargeback,Success,Stripe
TXN00001638,ORD00004590,2026-02-04 15:00:24,4023.66,CAD,Purchase,Success,PayPal
TXN00001639,ORD00002200,2025-04-01 15:00:24,3040.18,EUR,Purchase,Pending,PayPal
TXN00001640,ORD00000536,2025-02-14 15:00:24,2708.76,EUR,Purchase,Success,PayPal
TXN00001641,ORD00001517,2025-08-26 15:00:24,1820.77,USD,Chargeback,Pending,PayPal
TXN00001642,ORD00002426,2025-04-24 15:00:24,4910.73,EUR,Refund,Pending,PayPal
TXN00001643,ORD00000372,2025-03-16 15:00:24,2303.1,GBP,Chargeback,Pending,Authorize.Net
TXN00001644,ORD00002275,2026-01-05 15:00:24,244.01,USD,Chargeback,Failed,PayPal
TXN00001645,ORD00004609,2025-03-15 15:00:24,1280.31,USD,Purchase,Pending,Square
TXN00001646,ORD00004751,2026-01-26 15:00:24,4781.91,USD,Refund,Pending,Stripe
TXN00001647,ORD00000051,2025-04-01 15:00:24,3241.17,CAD,Chargeback,Failed,Stripe
TXN00001648,ORD00000154,2025-12-22 15:00:24,779.8,GBP,Chargeback,Pending,Square
TXN00001649,ORD00000226,2025-11-30 15:00:24,3433.63,USD,Purchase,Success,Square
TXN00001650,ORD00001214,2025-04-12 15:00:24,531.87,USD,Chargeback,Pending,PayPal
TXN00001651,ORD00004044,2025-08-16 15:00:24,1762.45,CAD,Refund,Pending,PayPal
TXN00001652,ORD00004033,2025-12-11 15:00:24,1712.59,CAD,Refund,Success,Authorize.Net
TXN00001653,ORD00003376,2025-02-21 15:00:24,4831.19,CAD,Purchase,Pending,Stripe
TXN00001654,ORD00003327,2025-12-27 15:00:24,778.47,USD,Refund,Success,Stripe
TXN00001655,ORD00000058,2026-02-03 15:00:24,1243.67,USD,Refund,Success,Square
TXN00001656,ORD00001524,2025-12-30 15:00:24,3013.49,CAD,Purchase,Failed,Stripe
TXN00001657,ORD00000111,2025-03-17 15:00:24,4908.49,USD,Purchase,Pending,PayPal
TXN00001658,ORD00001774,2026-01-05 15:00:24,4123.27,GBP,Refund,Success,PayPal
TXN00001659,ORD00003596,2025-03-02 15:00:24,4935.09,CAD,Purchase,Success,Stripe
TXN00001660,ORD00001180,2026-01-02 15:00:24,1451.94,CAD,Refund,Success,PayPal
TXN00001661,ORD00001244,2025-09-24 15:00:24,814.61,CAD,Purchase,Success,Authorize.Net
TXN00001662,ORD00002183,2025-06-16 15:00:24,4885.36,CAD,Chargeback,Success,Authorize.Net
TXN00001663,ORD00000094,2025-10-25 15:00:24,1359.22,CAD,Chargeback,Success,Square
TXN00001664,ORD00004536,2025-07-14 15:00:24,809.76,CAD,Purchase,Failed,Stripe
TXN00001665,ORD00004565,2025-04-01 15:00:24,2900.24,USD,Refund,Failed,PayPal
TXN00001666,ORD00002653,2026-01-29 15:00:24,595.85,GBP,Chargeback,Failed,Stripe
TXN00001667,ORD00002798,2025-05-03 15:00:24,2100.23,EUR,Purchase,Failed,Stripe
TXN00001668,ORD00002797,2025-09-17 15:00:24,604.08,EUR,Refund,Pending,PayPal
TXN00001669,ORD00000075,2026-01-03 15:00:24,4118.65,GBP,Chargeback,Success,PayPal
TXN00001670,ORD00001075,2026-01-26 15:00:24,1189.68,USD,Chargeback,Pending,PayPal
TXN00001671,ORD00003596,2025-08-23 15:00:24,945.77,USD,Purchase,Pending,Square
TXN00001672,ORD00001472,2025-07-18 15:00:24,4879.86,USD,Purchase,Success,Authorize.Net
TXN00001673,ORD00000407,2026-01-31 15:00:24,3613.48,GBP,Refund,Success,Stripe
TXN00001674,ORD00004315,2025-07-31 15:00:24,1566.6,EUR,Refund,Failed,Square
TXN00001675,ORD00003892,2026-01-16 15:00:24,776.0,EUR,Refund,Pending,Stripe
TXN00001676,ORD00004548,2025-12-13 15:00:24,720.08,EUR,Purchase,Failed,Stripe
TXN00001677,ORD00001308,2025-05-12 15:00:24,106.36,GBP,Chargeback,Failed,PayPal
TXN00001678,ORD00000796,2025-03-22 15:00:24,4353.99,USD,Purchase,Failed,Square
TXN00001679,ORD00004441,2025-08-11 15:00:24,2948.71,GBP,Refund,Success,Authorize.Net
TXN00001680,ORD00000761,2025-07-14 15:00:24,4330.45,GBP,Refund,Pending,Authorize.Net
TXN00001681,ORD00001947,2025-05-12 15:00:24,1533.99,CAD,Refund,Success,Stripe
TXN00001682,ORD00001143,2025-02-24 15:00:24,1763.79,GBP,Purchase,Success,Authorize.Net
TXN00001683,ORD00002924,2025-06-19 15:00:24,2836.83,USD,Refund,Success,Stripe
TXN00001684,ORD00003633,2025-09-16 15:00:24,849.06,USD,Refund,Failed,Stripe
TXN00001685,ORD00004537,2025-11-06 15:00:24,3118.83,CAD,Chargeback,Success,Square
TXN00001686,ORD00003185,2026-02-01 15:00:24,4754.06,CAD,Refund,Failed,Stripe
TXN00001687,ORD00000486,2025-04-26 15:00:24,781.68,EUR,Refund,Success,PayPal
TXN00001688,ORD00002370,2026-01-15 15:00:24,4539.31,CAD,Purchase,Failed,Stripe
TXN00001689,ORD00004634,2025-12-27 15:00:24,1131.37,USD,Refund,Success,Authorize.Net
TXN00001690,ORD00003044,2025-12-28 15:00:24,1727.6,CAD,Purchase,Failed,PayPal
TXN00001691,ORD00004592,2025-05-17 15:00:24,2752.8,USD,Refund,Pending,Stripe
TXN00001692,ORD00004802,2025-02-23 15:00:24,1123.0,CAD,Refund,Failed,Authorize.Net
TXN00001693,ORD00004053,2025-06-20 15:00:24,2912.88,CAD,Chargeback,Pending,Square
TXN00001694,ORD00002946,2025-03-30 15:00:24,4042.77,USD,Chargeback,Success,PayPal
TXN00001695,ORD00004891,2025-03-10 15:00:24,2387.27,GBP,Refund,Pending,PayPal
TXN00001696,ORD00000421,2025-05-14 15:00:24,3067.66,CAD,Purchase,Success,Stripe
TXN00001697,ORD00004295,2025-12-30 15:00:24,14.08,EUR,Refund,Success,Square
TXN00001698,ORD00000163,2025-10-10 15:00:24,4610.93,USD,Chargeback,Success,PayPal
TXN00001699,ORD00001882,2026-01-16 15:00:24,1173.0,GBP,Purchase,Pending,PayPal
TXN00001700,ORD00003017,2025-03-12 15:00:24,4785.52,GBP,Refund,Failed,Square
TXN00001701,ORD00002037,2025-06-03 15:00:24,1357.3,EUR,Refund,Pending,Square
TXN00001702,ORD00002068,2025-04-12 15:00:24,4323.01,USD,Refund,Success,PayPal
TXN00001703,ORD00003300,2025-05-25 15:00:24,30.56,EUR,Chargeback,Success,Square
TXN00001704,ORD00003735,2025-04-07 15:00:24,4821.03,EUR,Chargeback,Success,Square
TXN00001705,ORD00002270,2025-12-17 15:00:24,941.81,EUR,Purchase,Failed,Authorize.Net
TXN00001706,ORD00000028,2025-04-26 15:00:24,4397.88,EUR,Purchase,Pending,Square
TXN00001707,ORD00003350,2025-10-10 15:00:24,4654.82,CAD,Chargeback,Pending,Stripe
TXN00001708,ORD00004050,2025-06-19 15:00:24,1863.1,EUR,Purchase,Success,Square
TXN00001709,ORD00002222,2025-08-22 15:00:24,4649.61,EUR,Chargeback,Failed,Square
TXN00001710,ORD00004228,2026-01-07 15:00:24,2690.0,GBP,Refund,Pending,Square
TXN00001711,ORD00004152,2025-05-05 15:00:24,4327.48,CAD,Refund,Failed,Stripe
TXN00001712,ORD00000026,2025-07-20 15:00:24,3746.3,EUR,Refund,Success,Stripe
TXN00001713,ORD00004927,2025-11-14 15:00:24,1111.12,EUR,Refund,Pending,Stripe
TXN00001714,ORD00002334,2026-01-06 15:00:24,2250.32,USD,Refund,Success,Stripe
TXN00001715,ORD00004152,2025-09-27 15:00:24,973.95,GBP,Purchase,Success,Square
TXN00001716,ORD00002153,2025-07-16 15:00:24,1883.85,GBP,Refund,Failed,Square
TXN00001717,ORD00004224,2025-10-05 15:00:24,4407.24,EUR,Purchase,Failed,Square
TXN00001718,ORD00002287,2025-03-03 15:00:24,1245.48,GBP,Chargeback,Failed,PayPal
TXN00001719,ORD00002836,2026-02-04 15:00:24,677.52,GBP,Purchase,Pending,Stripe
TXN00001720,ORD00000213,2026-02-08 15:00:24,1541.48,CAD,Refund,Success,Stripe
TXN00001721,ORD00000505,2025-05-22 15:00:24,4369.65,GBP,Purchase,Failed,PayPal
TXN00001722,ORD00001484,2025-08-15 15:00:24,2244.42,USD,Purchase,Failed,PayPal
TXN00001723,ORD00001961,2025-05-12 15:00:24,1058.73,CAD,Purchase,Pending,Stripe
TXN00001724,ORD00000086,2025-12-26 15:00:24,979.9,EUR,Refund,Success,Stripe
TXN00001725,ORD00002873,2025-10-05 15:00:24,621.13,EUR,Chargeback,Failed,Stripe
TXN00001726,ORD00000970,2025-04-07 15:00:24,2614.89,GBP,Purchase,Pending,Square
TXN00001727,ORD00001586,2025-09-16 15:00:24,2271.26,CAD,Chargeback,Success,Authorize.Net
TXN00001728,ORD00004446,2026-01-10 15:00:24,563.81,USD,Purchase,Success,PayPal
TXN00001729,ORD00003876,2025-05-26 15:00:24,4543.85,USD,Refund,Pending,Square
TXN00001730,ORD00003834,2025-02-14 15:00:24,2411.23,EUR,Chargeback,Pending,Authorize.Net
TXN00001731,ORD00001628,2025-09-20 15:00:24,3256.79,EUR,Purchase,Failed,PayPal
TXN00001732,ORD00001332,2025-08-22 15:00:24,306.83,EUR,Refund,Failed,Stripe
TXN00001733,ORD00002904,2025-03-28 15:00:24,3275.69,CAD,Chargeback,Success,Authorize.Net
TXN00001734,ORD00000664,2025-02-24 15:00:24,1290.6,EUR,Refund,Pending,Square
TXN00001735,ORD00002913,2025-07-28 15:00:24,1486.39,USD,Chargeback,Success,Square
TXN00001736,ORD00000235,2025-08-14 15:00:24,1055.02,EUR,Refund,Failed,Authorize.Net
TXN00001737,ORD00001053,2025-08-06 15:00:24,956.16,USD,Purchase,Success,Square
TXN00001738,ORD00001927,2025-11-01 15:00:24,1158.98,GBP,Refund,Failed,PayPal
TXN00001739,ORD00001772,2025-02-24 15:00:24,3478.8,USD,Chargeback,Pending,Square
TXN00001740,ORD00001258,2025-10-15 15:00:24,853.73,CAD,Purchase,Failed,PayPal
TXN00001741,ORD00004234,2025-05-14 15:00:24,4363.13,USD,Purchase,Failed,Square
TXN00001742,ORD00004241,2025-09-19 15:00:24,4766.24,CAD,Refund,Success,Authorize.Net
TXN00001743,ORD00001822,2025-11-19 15:00:24,585.06,CAD,Refund,Failed,Authorize.Net
TXN00001744,ORD00003610,2025-08-19 15:00:24,4217.99,USD,Purchase,Pending,Stripe
TXN00001745,ORD00001653,2025-02-20 15:00:24,287.87,CAD,Refund,Failed,Authorize.Net
TXN00001746,ORD00003500,2025-12-12 15:00:24,3528.53,CAD,Chargeback,Pending,Authorize.Net
TXN00001747,ORD00002913,2025-10-30 15:00:24,1067.15,CAD,Purchase,Success,Square
TXN00001748,ORD00001262,2025-10-06 15:00:24,218.44,CAD,Purchase,Failed,PayPal
