event_id,customer_id,event_type,event_timestamp,page_url,session_id,device_type,browser
EVT0000006162,CUST001524,logout,2026-01-27 10:48:00,/products/49,SESS00002861,Desktop,Chrome
EVT0000006163,CUST001336,checkout,2026-01-31 19:45:52,/products/13,SESS00000481,Tablet,Edge
EVT0000006164,CUST001167,add_to_cart,2026-02-06 16:31:49,/products/209,SESS00003164,Desktop,Chrome
EVT0000006165,CUST000712,page_view,2026-02-12 09:38:10,/products/310,SESS00001768,Tablet,Safari
EVT0000006166,CUST001541,logout,2026-01-24 22:35:33,/products/264,SESS00003513,Mobile,Edge
EVT0000006167,CUST000493,click,2026-02-01 02:16:21,/products/238,SESS00003271,Mobile,Chrome
EVT0000006168,CUST001017,page_view,2026-01-14 17:07:37,/products/22,SESS00003615,Tablet,Edge
EVT0000006169,CUST001313,logout,2026-01-24 06:57:45,/products/76,SESS00003903,Mobile,Safari
EVT0000006170,CUST001082,logout,2026-01-21 23:38:54,/products/140,SESS00004426,Desktop,Edge
EVT0000006171,CUST000087,page_view,2026-01-31 04:14:52,/products/318,SESS00004313,Tablet,Chrome
EVT0000006172,CUST001405,checkout,2026-01-19 07:55:53,/products/431,SESS00003151,Mobile,Edge
EVT0000006173,CUST000935,click,2026-01-20 21:56:28,/products/482,SESS00001314,Mobile,Chrome
EVT0000006174,CUST000432,login,2026-02-11 14:13:55,/products/264,SESS00004247,Desktop,Firefox
EVT0000006175,CUST000564,logout,2026-02-10 01:05:38,/products/366,SESS00001145,Mobile,Firefox
EVT0000006176,CUST000406,add_to_cart,2026-02-09 18:39:40,/products/40,SESS00002582,Tablet,Edge
EVT0000006177,CUST001919,checkout,2026-01-28 23:30:19,/products/355,SESS00000263,Desktop,Chrome
EVT0000006178,CUST000496,purchase,2026-01-31 12:54:27,/products/363,SESS00002270,Desktop,Edge
EVT0000006179,CUST000406,logout,2026-02-08 21:57:15,/products/348,SESS00003736,Mobile,Edge
EVT0000006180,CUST001760,add_to_cart,2026-01-15 06:06:46,/products/341,SESS00002540,Desktop,Firefox
EVT0000006181,CUST001686,logout,2026-01-15 03:26:19,/products/114,SESS00004397,Tablet,Chrome
EVT0000006182,CUST001291,checkout,2026-01-30 16:28:31,/products/276,SESS00002270,Mobile,Firefox
EVT0000006183,CUST001925,login,2026-02-06 21:55:56,/products/257,SESS00004899,Mobile,Edge
EVT0000006184,CUST001580,page_view,2026-01-20 20:08:54,/products/2,SESS00004755,Tablet,Chrome
EVT0000006185,CUST001650,click,2026-01-24 21:25:12,/products/66,SESS00000520,Desktop,Safari
EVT0000006186,CUST001362,checkout,2026-01-25 05:31:20,/products/26,SESS00001167,Desktop,Firefox
EVT0000006187,CUST001302,add_to_cart,2026-01-25 20:08:25,/products/386,SESS00002775,Mobile,Edge
EVT0000006188,CUST001540,click,2026-02-01 18:05:06,/products/381,SESS00001520,Tablet,Edge
EVT0000006189,CUST001888,add_to_cart,2026-01-29 01:33:31,/products/87,SESS00002382,Mobile,Safari
EVT0000006190,CUST000300,checkout,2026-02-10 14:12:55,/products/416,SESS00004176,Mobile,Chrome
EVT0000006191,CUST001415,login,2026-01-25 13:15:23,/products/171,SESS00002295,Mobile,Firefox
EVT0000006192,CUST001711,checkout,2026-01-29 03:48:30,/products/267,SESS00000930,Mobile,Firefox
EVT0000006193,CUST001343,click,2026-01-15 19:59:43,/products/469,SESS00003027,Mobile,Firefox
EVT0000006194,CUST001352,purchase,2026-02-01 23:10:22,/products/313,SESS00002040,Desktop,Chrome
EVT0000006195,CUST000079,checkout,2026-01-25 08:24:00,/products/445,SESS00001824,Tablet,Edge
EVT0000006196,CUST001179,click,2026-02-03 09:36:12,/products/445,SESS00001528,Tablet,Chrome
EVT0000006197,CUST001239,page_view,2026-01-23 06:40:20,/products/38,SESS00001415,Tablet,Edge
EVT0000006198,CUST000315,checkout,2026-02-04 23:44:09,/products/79,SESS00001450,Tablet,Chrome
EVT0000006199,CUST000708,page_view,2026-02-04 21:36:18,/products/67,SESS00004797,Desktop,Safari
EVT0000006200,CUST000847,logout,2026-01-24 17:41:55,/products/100,SESS00000841,Mobile,Safari
EVT0000006201,CUST000073,logout,2026-02-03 18:15:45,/products/230,SESS00002814,Desktop,Edge
EVT0000006202,CUST000874,login,2026-02-08 13:07:32,/products/439,SESS00002126,Desktop,Chrome
EVT0000006203,CUST000460,login,2026-01-26 18:39:50,/products/27,SESS00002533,Tablet,Firefox
EVT0000006204,CUST000498,page_view,2026-01-20 10:14:09,/products/357,SESS00000334,Tablet,Safari
EVT0000006205,CUST001182,click,2026-01-18 10:24:29,/products/482,SESS00002219,Tablet,Edge
EVT0000006206,CUST001980,login,2026-01-24 09:51:34,/products/212,SESS00004314,Mobile,Safari
EVT0000006207,CUST000798,login,2026-01-25 16:21:46,/products/8,SESS00000247,Tablet,Edge
EVT0000006208,CUST001088,page_view,2026-01-27 20:01:10,/products/206,SESS00004505,Tablet,Edge
EVT0000006209,CUST000642,click,2026-01-21 15:40:03,/products/113,SESS00001796,Desktop,Chrome
EVT0000006210,CUST000852,purchase,2026-01-15 21:28:30,/products/385,SESS00001172,Tablet,Safari
EVT0000006211,CUST000625,page_view,2026-01-18 21:33:06,/products/327,SESS00003793,Mobile,Chrome
EVT0000006212,CUST000763,logout,2026-01-29 15:45:03,/products/438,SESS00000943,Mobile,Chrome
EVT0000006213,CUST001899,click,2026-01-28 06:00:39,/products/454,SESS00003522,Mobile,Chrome
EVT0000006214,CUST000295,add_to_cart,2026-01-17 00:04:58,/products/86,SESS00004010,Tablet,Chrome
EVT0000006215,CUST000908,add_to_cart,2026-01-30 02:26:01,/products/455,SESS00003490,Tablet,Firefox
EVT0000006216,CUST000562,purchase,2026-01-26 01:27:48,/products/342,SESS00002866,Desktop,Safari
EVT0000006217,CUST000667,add_to_cart,2026-01-18 17:03:27,/products/393,SESS00004798,Mobile,Chrome
EVT0000006218,CUST000486,checkout,2026-02-05 05:35:50,/products/457,SESS00000019,Mobile,Chrome
EVT0000006219,CUST001295,purchase,2026-01-28 00:36:01,/products/494,SESS00003731,Tablet,Edge
EVT0000006220,CUST001556,logout,2026-01-16 03:35:12,/products/285,SESS00002399,Desktop,Edge
EVT0000006221,CUST000645,logout,2026-02-12 11:07:00,/products/406,SESS00000242,Tablet,Chrome
EVT0000006222,CUST000396,logout,2026-02-09 05:54:29,/products/40,SESS00003008,Mobile,Chrome
EVT0000006223,CUST000622,login,2026-02-02 14:57:27,/products/304,SESS00001947,Mobile,Edge
EVT0000006224,CUST001048,checkout,2026-02-01 10:49:42,/products/291,SESS00001834,Desktop,Edge
EVT0000006225,CUST001396,click,2026-02-05 17:33:01,/products/39,SESS00001706,Mobile,Chrome
EVT0000006226,CUST001253,click,2026-01-21 01:46:29,/products/203,SESS00003256,Mobile,Edge
EVT0000006227,CUST000804,login,2026-01-18 16:52:41,/products/169,SESS00001103,Desktop,Chrome
EVT0000006228,CUST000953,purchase,2026-01-21 12:54:32,/products/26,SESS00004461,Desktop,Chrome
EVT0000006229,CUST001656,page_view,2026-02-09 08:13:14,/products/306,SESS00001556,Tablet,Firefox
EVT0000006230,CUST000905,page_view,2026-01-31 13:44:36,/products/475,SESS00002510,Mobile,Chrome
EVT0000006231,CUST000445,add_to_cart,2026-01-22 20:02:00,/products/105,SESS00002238,Desktop,Edge
EVT0000006232,CUST000993,purchase,2026-01-31 18:38:55,/products/57,SESS00003278,Desktop,Firefox
EVT0000006233,CUST001503,page_view,2026-01-30 04:53:16,/products/293,SESS00004453,Desktop,Firefox
EVT0000006234,CUST000703,checkout,2026-01-26 04:20:36,/products/409,SESS00003616,Desktop,Safari
EVT0000006235,CUST001881,login,2026-02-04 03:13:46,/products/74,SESS00000549,Tablet,Edge
EVT0000006236,CUST001496,add_to_cart,2026-01-28 05:45:45,/products/96,SESS00003058,Desktop,Edge
EVT0000006237,CUST000820,click,2026-02-13 03:32:11,/products/318,SESS00001353,Desktop,Safari
EVT0000006238,CUST000133,purchase,2026-02-11 19:19:20,/products/329,SESS00000818,Mobile,Chrome
EVT0000006239,CUST001885,logout,2026-02-04 02:13:23,/products/14,SESS00004904,Mobile,Edge
EVT0000006240,CUST000137,logout,2026-01-18 09:04:12,/products/452,SESS00001221,Tablet,Edge
EVT0000006241,CUST001625,purchase,2026-01-29 18:58:52,/products/495,SESS00004250,Desktop,Edge
EVT0000006242,CUST000455,login,2026-02-03 08:01:23,/products/102,SESS00000235,Desktop,Chrome
EVT0000006243,CUST000501,click,2026-01-29 03:12:55,/products/416,SESS00002870,Mobile,Chrome
EVT0000006244,CUST001308,add_to_cart,2026-01-31 13:19:06,/products/201,SESS00000920,Mobile,Safari
EVT0000006245,CUST001904,logout,2026-02-08 15:18:52,/products/382,SESS00004385,Mobile,Safari
EVT0000006246,CUST000420,logout,2026-01-23 08:02:31,/products/334,SESS00004343,Mobile,Chrome
EVT0000006247,CUST000559,add_to_cart,2026-02-08 05:36:39,/products/296,SESS00003109,Mobile,Chrome
EVT0000006248,CUST001940,logout,2026-01-18 22:55:44,/products/354,SESS00002297,Tablet,Chrome
EVT0000006249,CUST000190,click,2026-02-02 11:01:41,/products/417,SESS00002382,Desktop,Firefox
EVT0000006250,CUST000270,purchase,2026-01-26 04:07:14,/products/77,SESS00002048,Tablet,Safari
EVT0000006251,CUST001711,click,2026-01-15 10:39:18,/products/8,SESS00001917,Desktop,Firefox
EVT0000006252,CUST000765,checkout,2026-01-18 07:45:14,/products/155,SESS00000280,Tablet,Firefox
EVT0000006253,CUST000280,page_view,2026-02-03 06:16:45,/products/314,SESS00000130,Tablet,Edge
EVT0000006254,CUST001493,add_to_cart,2026-01-30 08:59:20,/products/108,SESS00002493,Tablet,Safari
EVT0000006255,CUST000174,add_to_cart,2026-01-22 10:14:47,/products/450,SESS00000646,Tablet,Safari
EVT0000006256,CUST001302,login,2026-01-25 18:04:27,/products/212,SESS00004381,Desktop,Chrome
EVT0000006257,CUST001084,checkout,2026-01-28 12:25:38,/products/287,SESS00001206,Desktop,Edge
EVT0000006258,CUST001205,add_to_cart,2026-01-26 19:14:16,/products/407,SESS00000019,Desktop,Edge
EVT0000006259,CUST001155,add_to_cart,2026-01-16 08:13:17,/products/402,SESS00002282,Desktop,Chrome
EVT0000006260,CUST001093,logout,2026-01-28 10:04:24,/products/98,SESS00002000,Mobile,Safari
EVT0000006261,CUST000650,add_to_cart,2026-01-20 06:44:02,/products/9,SESS00003983,Mobile,Safari
EVT0000006262,CUST001740,page_view,2026-01-16 14:05:59,/products/333,SESS00002099,Mobile,Safari
EVT0000006263,CUST000731,purchase,2026-01-27 02:22:27,/products/241,SESS00001582,Desktop,Chrome
EVT0000006264,CUST001482,page_view,2026-02-10 00:36:17,/products/238,SESS00000957,Tablet,Safari
EVT0000006265,CUST001423,login,2026-01-26 02:26:12,/products/496,SESS00002717,Desktop,Chrome
EVT0000006266,CUST000350,add_to_cart,2026-01-15 22:37:47,/products/467,SESS00004253,Mobile,Chrome
EVT0000006267,CUST001509,purchase,2026-01-21 12:38:37,/products/259,SESS00002691,Mobile,Safari
EVT0000006268,CUST000899,logout,2026-02-01 19:56:37,/products/293,SESS00002423,Tablet,Chrome
EVT0000006269,CUST001330,logout,2026-02-08 08:37:08,/products/163,SESS00001909,Mobile,Firefox
EVT0000006270,CUST000406,logout,2026-01-25 06:05:16,/products/136,SESS00000142,Mobile,Firefox
EVT0000006271,CUST001080,login,2026-02-05 11:43:35,/products/325,SESS00001427,Mobile,Firefox
EVT0000006272,CUST000157,purchase,2026-02-04 16:10:14,/products/492,SESS00000976,Tablet,Edge
EVT0000006273,CUST001968,page_view,2026-02-08 09:10:22,/products/447,SESS00001055,Mobile,Edge
EVT0000006274,CUST001083,purchase,2026-01-26 13:24:39,/products/236,SESS00003553,Tablet,Safari
EVT0000006275,CUST001852,click,2026-01-23 21:42:24,/products/246,SESS00003233,Mobile,Chrome
EVT0000006276,CUST000983,logout,2026-02-06 13:37:04,/products/27,SESS00001309,Desktop,Chrome
EVT0000006277,CUST001024,login,2026-02-09 21:27:20,/products/226,SESS00000429,Mobile,Safari
EVT0000006278,CUST000565,page_view,2026-01-30 08:51:34,/products/6,SESS00002753,Tablet,Chrome
EVT0000006279,CUST000516,purchase,2026-01-16 09:43:03,/products/88,SESS00001173,Tablet,Firefox
EVT0000006280,CUST000847,page_view,2026-02-09 21:44:26,/products/129,SESS00003607,Mobile,Firefox
EVT0000006281,CUST001971,click,2026-01-19 11:54:31,/products/2,SESS00001337,Mobile,Edge
EVT0000006282,CUST000637,add_to_cart,2026-01-26 10:21:58,/products/382,SESS00001303,Mobile,Safari
EVT0000006283,CUST000571,logout,2026-01-27 21:22:24,/products/400,SESS00002942,Tablet,Safari
EVT0000006284,CUST001445,purchase,2026-01-25 01:12:16,/products/311,SESS00003472,Tablet,Firefox
EVT0000006285,CUST001437,add_to_cart,2026-02-04 12:41:42,/products/386,SESS00002280,Tablet,Safari
EVT0000006286,CUST000184,login,2026-01-31 21:57:25,/products/307,SESS00002097,Tablet,Safari
EVT0000006287,CUST000897,add_to_cart,2026-01-20 02:20:17,/products/21,SESS00002166,Tablet,Chrome
EVT0000006288,CUST001374,purchase,2026-02-12 01:22:07,/products/219,SESS00003540,Mobile,Chrome
EVT0000006289,CUST000983,add_to_cart,2026-01-16 03:02:03,/products/281,SESS00003310,Desktop,Safari
EVT0000006290,CUST001971,checkout,2026-01-29 23:24:26,/products/198,SESS00003277,Tablet,Firefox
EVT0000006291,CUST001494,login,2026-01-30 23:21:21,/products/326,SESS00000164,Mobile,Safari
EVT0000006292,CUST001292,click,2026-01-30 14:16:06,/products/347,SESS00003941,Desktop,Edge
EVT0000006293,CUST000572,logout,2026-01-24 16:03:03,/products/35,SESS00004975,Mobile,Chrome
EVT0000006294,CUST000918,logout,2026-01-31 23:54:57,/products/265,SESS00004015,Tablet,Firefox
EVT0000006295,CUST001223,logout,2026-02-12 20:54:57,/products/208,SESS00003383,Mobile,Firefox
EVT0000006296,CUST001366,add_to_cart,2026-02-07 19:23:45,/products/461,SESS00004091,Desktop,Edge
EVT0000006297,CUST000470,purchase,2026-02-08 03:22:16,/products/261,SESS00000162,Tablet,Firefox
EVT0000006298,CUST001396,checkout,2026-01-30 21:50:59,/products/318,SESS00004205,Desktop,Firefox
EVT0000006299,CUST001363,logout,2026-02-07 08:12:58,/products/85,SESS00003557,Tablet,Chrome
EVT0000006300,CUST000489,page_view,2026-01-15 02:52:51,/products/4,SESS00004600,Mobile,Edge
EVT0000006301,CUST001137,click,2026-01-20 03:44:09,/products/482,SESS00000049,Mobile,Firefox
EVT0000006302,CUST001683,page_view,2026-02-13 14:45:54,/products/493,SESS00002890,Mobile,Edge
EVT0000006303,CUST000736,page_view,2026-01-21 04:28:37,/products/111,SESS00001160,Mobile,Firefox
EVT0000006304,CUST000979,page_view,2026-01-28 02:46:46,/products/308,SESS00002012,Mobile,Firefox
EVT0000006305,CUST001051,purchase,2026-01-21 09:26:21,/products/293,SESS00002100,Mobile,Safari
EVT0000006306,CUST000867,login,2026-02-08 10:05:02,/products/13,SESS00003756,Mobile,Chrome
EVT0000006307,CUST001661,purchase,2026-01-27 02:37:38,/products/25,SESS00001815,Tablet,Firefox
EVT0000006308,CUST001004,logout,2026-02-13 02:50:54,/products/120,SESS00003899,Mobile,Edge
EVT0000006309,CUST001284,purchase,2026-02-04 07:20:18,/products/327,SESS00000858,Desktop,Safari
EVT0000006310,CUST001305,checkout,2026-01-22 03:58:13,/products/287,SESS00003379,Tablet,Firefox
EVT0000006311,CUST001231,logout,2026-01-31 02:44:24,/products/481,SESS00000170,Desktop,Firefox
EVT0000006312,CUST001181,purchase,2026-02-06 14:24:50,/products/298,SESS00000512,Tablet,Safari
EVT0000006313,CUST000713,add_to_cart,2026-01-22 08:46:41,/products/385,SESS00000325,Tablet,Safari
EVT0000006314,CUST001914,login,2026-01-25 17:24:07,/products/270,SESS00004958,Tablet,Edge
EVT0000006315,CUST000987,page_view,2026-02-06 05:36:00,/products/313,SESS00002710,Desktop,Firefox
EVT0000006316,CUST000812,click,2026-01-18 10:41:12,/products/389,SESS00004832,Tablet,Safari
EVT0000006317,CUST001406,page_view,2026-01-22 12:38:25,/products/279,SESS00000298,Desktop,Edge
EVT0000006318,CUST000005,login,2026-01-31 00:46:00,/products/317,SESS00000146,Desktop,Safari
EVT0000006319,CUST001110,page_view,2026-01-24 18:48:33,/products/358,SESS00003841,Desktop,Edge
EVT0000006320,CUST001784,login,2026-02-08 16:23:27,/products/342,SESS00004185,Mobile,Safari
EVT0000006321,CUST000947,click,2026-01-16 01:15:50,/products/495,SESS00003463,Desktop,Safari
EVT0000006322,CUST001309,click,2026-02-07 14:25:05,/products/279,SESS00004993,Desktop,Edge
EVT0000006323,CUST000454,page_view,2026-02-06 13:51:54,/products/362,SESS00003727,Mobile,Edge
EVT0000006324,CUST000606,page_view,2026-02-13 11:20:57,/products/324,SESS00001121,Desktop,Edge
EVT0000006325,CUST000839,purchase,2026-01-24 08:41:01,/products/465,SESS00004264,Tablet,Edge
EVT0000006326,CUST001928,add_to_cart,2026-01-23 00:41:09,/products/186,SESS00000058,Desktop,Firefox
EVT0000006327,CUST000277,click,2026-01-16 15:59:19,/products/248,SESS00003199,Desktop,Safari
EVT0000006328,CUST001376,logout,2026-01-19 09:45:13,/products/487,SESS00003733,Tablet,Edge
EVT0000006329,CUST000896,purchase,2026-01-22 00:50:21,/products/432,SESS00001357,Tablet,Chrome
EVT0000006330,CUST001292,login,2026-02-11 00:20:42,/products/81,SESS00000407,Mobile,Firefox
EVT0000006331,CUST000162,click,2026-01-19 22:05:09,/products/213,SESS00001020,Mobile,Safari
EVT0000006332,CUST001250,page_view,2026-01-22 02:08:39,/products/327,SESS00003211,Tablet,Edge
EVT0000006333,CUST000206,add_to_cart,2026-02-11 17:13:32,/products/393,SESS00001138,Desktop,Safari
EVT0000006334,CUST000904,add_to_cart,2026-01-21 15:26:25,/products/288,SESS00002251,Tablet,Edge
EVT0000006335,CUST000487,click,2026-01-14 16:55:27,/products/325,SESS00002885,Desktop,Safari
EVT0000006336,CUST001742,add_to_cart,2026-01-29 09:26:41,/products/462,SESS00003885,Mobile,Edge
EVT0000006337,CUST001932,checkout,2026-01-31 02:39:34,/products/322,SESS00001820,Desktop,Firefox
EVT0000006338,CUST000011,add_to_cart,2026-02-08 02:29:34,/products/368,SESS00002360,Tablet,Chrome
EVT0000006339,CUST000244,click,2026-01-19 03:22:49,/products/476,SESS00000352,Mobile,Firefox
EVT0000006340,CUST000679,checkout,2026-02-01 01:21:30,/products/123,SESS00000257,Mobile,Safari
EVT0000006341,CUST001608,login,2026-01-20 17:35:17,/products/167,SESS00003437,Tablet,Safari
EVT0000006342,CUST001284,purchase,2026-01-16 18:49:06,/products/67,SESS00000087,Mobile,Chrome
EVT0000006343,CUST000132,add_to_cart,2026-01-27 16:31:10,/products/473,SESS00004637,Mobile,Edge
EVT0000006344,CUST000161,login,2026-02-07 23:38:32,/products/434,SESS00002140,Mobile,Chrome
EVT0000006345,CUST000010,add_to_cart,2026-01-30 11:06:39,/products/26,SESS00003437,Desktop,Firefox
EVT0000006346,CUST001503,logout,2026-02-09 11:48:36,/products/480,SESS00004988,Mobile,Edge
EVT0000006347,CUST000104,purchase,2026-01-28 15:46:00,/products/399,SESS00000152,Mobile,Firefox
EVT0000006348,CUST001741,page_view,2026-01-18 05:14:57,/products/67,SESS00000570,Mobile,Safari
EVT0000006349,CUST001937,click,2026-01-18 00:46:51,/products/145,SESS00002498,Tablet,Firefox
EVT0000006350,CUST001958,login,2026-01-21 18:59:33,/products/357,SESS00000871,Mobile,Edge
EVT0000006351,CUST000900,click,2026-01-23 09:55:10,/products/466,SESS00000486,Tablet,Edge
EVT0000006352,CUST001025,purchase,2026-01-17 13:09:51,/products/269,SESS00002746,Desktop,Edge
EVT0000006353,CUST001968,click,2026-02-12 06:40:23,/products/305,SESS00003100,Mobile,Edge
EVT0000006354,CUST000026,checkout,2026-02-11 03:14:42,/products/459,SESS00002023,Mobile,Firefox
EVT0000006355,CUST000925,click,2026-02-04 21:56:49,/products/267,SESS00001691,Mobile,Firefox
EVT0000006356,CUST001953,checkout,2026-02-04 19:04:26,/products/472,SESS00000619,Tablet,Safari
EVT0000006357,CUST000586,logout,2026-01-22 09:19:02,/products/99,SESS00004697,Desktop,Safari
EVT0000006358,CUST001163,logout,2026-02-09 17:36:00,/products/199,SESS00003932,Tablet,Chrome
EVT0000006359,CUST001330,checkout,2026-02-08 05:46:08,/products/109,SESS00003910,Mobile,Chrome
EVT0000006360,CUST000921,logout,2026-01-18 20:22:57,/products/442,SESS00000171,Desktop,Chrome
EVT0000006361,CUST001483,logout,2026-02-06 10:52:51,/products/40,SESS00001962,Desktop,Chrome
EVT0000006362,CUST000070,login,2026-01-16 22:57:08,/products/76,SESS00001417,Desktop,Chrome
EVT0000006363,CUST001569,purchase,2026-02-02 16:41:53,/products/427,SESS00001810,Mobile,Chrome
EVT0000006364,CUST001514,logout,2026-01-30 00:05:04,/products/247,SESS00001209,Desktop,Edge
EVT0000006365,CUST001938,checkout,2026-02-01 10:57:43,/products/128,SESS00003193,Desktop,Firefox
EVT0000006366,CUST000192,click,2026-01-31 05:02:38,/products/45,SESS00001671,Tablet,Firefox
EVT0000006367,CUST000106,page_view,2026-02-07 06:06:58,/products/472,SESS00003272,Tablet,Safari
EVT0000006368,CUST001144,logout,2026-02-03 06:48:07,/products/475,SESS00004492,Mobile,Safari
EVT0000006369,CUST001187,page_view,2026-01-29 11:53:23,/products/378,SESS00001844,Tablet,Safari
EVT0000006370,CUST001001,add_to_cart,2026-01-31 13:14:40,/products/107,SESS00002069,Tablet,Edge
EVT0000006371,CUST000497,add_to_cart,2026-01-26 03:18:33,/products/269,SESS00004667,Mobile,Safari
EVT0000006372,CUST000290,purchase,2026-01-18 02:40:12,/products/71,SESS00004957,Tablet,Firefox
EVT0000006373,CUST001868,checkout,2026-01-23 03:40:26,/products/228,SESS00001498,Desktop,Firefox
EVT0000006374,CUST000158,login,2026-01-25 00:32:55,/products/409,SESS00000055,Tablet,Safari
EVT0000006375,CUST001619,login,2026-01-26 07:39:00,/products/383,SESS00000676,Desktop,Chrome
EVT0000006376,CUST000408,login,2026-01-26 14:12:38,/products/445,SESS00000077,Tablet,Safari
EVT0000006377,CUST001984,purchase,2026-01-19 00:33:07,/products/274,SESS00004007,Mobile,Chrome
EVT0000006378,CUST000882,add_to_cart,2026-01-19 00:52:18,/products/203,SESS00000552,Mobile,Safari
EVT0000006379,CUST001078,login,2026-02-10 07:39:57,/products/392,SESS00003647,Desktop,Edge
EVT0000006380,CUST001154,login,2026-02-01 12:44:45,/products/464,SESS00002987,Desktop,Firefox
EVT0000006381,CUST001655,login,2026-01-16 20:37:14,/products/231,SESS00000401,Tablet,Chrome
EVT0000006382,CUST000036,add_to_cart,2026-02-09 14:55:21,/products/494,SESS00002446,Mobile,Chrome
EVT0000006383,CUST000128,click,2026-01-30 23:07:07,/products/291,SESS00004786,Tablet,Safari
EVT0000006384,CUST000850,logout,2026-02-01 23:23:35,/products/41,SESS00000090,Mobile,Safari
EVT0000006385,CUST000593,checkout,2026-01-19 13:36:13,/products/406,SESS00001046,Tablet,Chrome
EVT0000006386,CUST000064,click,2026-02-02 10:24:44,/products/140,SESS00004732,Tablet,Firefox
EVT0000006387,CUST000914,checkout,2026-02-02 03:46:27,/products/414,SESS00003083,Mobile,Safari
EVT0000006388,CUST001663,click,2026-01-17 15:17:00,/products/90,SESS00004774,Tablet,Firefox
EVT0000006389,CUST001026,login,2026-02-05 08:40:41,/products/32,SESS00002205,Mobile,Safari
EVT0000006390,CUST001241,page_view,2026-01-18 07:52:19,/products/461,SESS00001630,Tablet,Edge
EVT0000006391,CUST000443,page_view,2026-01-25 18:03:45,/products/183,SESS00000722,Mobile,Chrome
EVT0000006392,CUST001331,login,2026-01-20 09:58:54,/products/148,SESS00002030,Mobile,Firefox
EVT0000006393,CUST001817,purchase,2026-02-09 16:31:07,/products/338,SESS00003868,Tablet,Firefox
EVT0000006394,CUST001714,add_to_cart,2026-01-29 02:01:42,/products/304,SESS00004114,Tablet,Edge
EVT0000006395,CUST000893,checkout,2026-01-31 12:27:57,/products/119,SESS00001400,Tablet,Safari
EVT0000006396,CUST001837,login,2026-02-12 11:57:14,/products/304,SESS00002455,Desktop,Chrome
EVT0000006397,CUST001908,login,2026-02-01 06:09:26,/products/235,SESS00000469,Desktop,Safari
EVT0000006398,CUST001494,click,2026-01-19 07:35:02,/products/138,SESS00004337,Desktop,Edge
EVT0000006399,CUST001025,page_view,2026-02-09 09:59:03,/products/89,SESS00004040,Mobile,Firefox
EVT0000006400,CUST000209,page_view,2026-02-04 07:40:39,/products/455,SESS00003774,Desktop,Firefox
EVT0000006401,CUST001156,login,2026-02-03 12:13:14,/products/338,SESS00003349,Desktop,Chrome
EVT0000006402,CUST001206,page_view,2026-01-29 10:25:44,/products/41,SESS00000799,Mobile,Firefox
EVT0000006403,CUST001725,login,2026-02-06 21:19:56,/products/203,SESS00000374,Desktop,Edge
EVT0000006404,CUST000355,click,2026-02-01 17:04:41,/products/228,SESS00004353,Mobile,Chrome
EVT0000006405,CUST001563,purchase,2026-01-20 07:48:41,/products/40,SESS00000839,Mobile,Chrome
EVT0000006406,CUST001694,checkout,2026-01-18 16:27:56,/products/125,SESS00000266,Desktop,Edge
EVT0000006407,CUST001258,add_to_cart,2026-01-15 21:45:50,/products/382,SESS00002677,Mobile,Edge
EVT0000006408,CUST001284,logout,2026-02-13 13:00:41,/products/344,SESS00001119,Tablet,Chrome
EVT0000006409,CUST000108,click,2026-01-18 02:24:21,/products/492,SESS00001573,Mobile,Chrome
EVT0000006410,CUST001202,click,2026-01-29 03:08:41,/products/40,SESS00004759,Desktop,Chrome
EVT0000006411,CUST001613,logout,2026-01-20 00:41:14,/products/463,SESS00000945,Tablet,Edge
EVT0000006412,CUST000260,checkout,2026-01-20 21:10:05,/products/141,SESS00003443,Mobile,Safari
EVT0000006413,CUST000173,add_to_cart,2026-02-07 19:28:14,/products/77,SESS00000159,Desktop,Safari
EVT0000006414,CUST001786,click,2026-01-17 15:26:22,/products/317,SESS00001621,Desktop,Firefox
EVT0000006415,CUST001678,add_to_cart,2026-02-05 01:15:58,/products/283,SESS00000983,Tablet,Firefox
EVT0000006416,CUST001476,logout,2026-02-06 12:57:41,/products/74,SESS00003475,Desktop,Edge
EVT0000006417,CUST001277,add_to_cart,2026-01-23 13:11:00,/products/402,SESS00001053,Desktop,Safari
EVT0000006418,CUST000964,login,2026-01-31 20:49:41,/products/12,SESS00001987,Tablet,Firefox
EVT0000006419,CUST000340,add_to_cart,2026-01-24 09:31:03,/products/42,SESS00004811,Mobile,Chrome
EVT0000006420,CUST001905,page_view,2026-01-24 04:28:27,/products/174,SESS00000130,Mobile,Firefox
EVT0000006421,CUST000170,login,2026-02-08 09:00:48,/products/25,SESS00000681,Mobile,Safari
EVT0000006422,CUST001449,add_to_cart,2026-01-28 16:36:03,/products/302,SESS00001040,Mobile,Chrome
EVT0000006423,CUST001716,add_to_cart,2026-01-18 02:27:24,/products/308,SESS00004251,Desktop,Safari
EVT0000006424,CUST000806,login,2026-02-04 14:54:33,/products/171,SESS00004440,Mobile,Firefox
EVT0000006425,CUST000293,add_to_cart,2026-01-16 14:12:17,/products/96,SESS00004473,Desktop,Firefox
EVT0000006426,CUST001090,checkout,2026-02-07 16:44:18,/products/1,SESS00001033,Tablet,Chrome
EVT0000006427,CUST000790,add_to_cart,2026-02-11 11:47:41,/products/127,SESS00003202,Tablet,Chrome
EVT0000006428,CUST000517,page_view,2026-01-31 10:33:53,/products/151,SESS00004904,Desktop,Firefox
